Na23 	21409.2	0.230181  1  4994.9  36
Na23 	21409.2	0.238506  1  4995.09  38
Al28 	26058.3	0.17522  1  4994.88  45
Al27 	25126.5	0.168396  1  4995.01  39
Mn56 	52094.0	0.0916185  1  4995.14  41
Na25 	23272.4	0.214251  1  4994.95  43
C13 	12109.5	1.44269  1  4994.97  42
N14 	13040.2	0.606975  1  4995.1  46
Mn52 	48374.2	0.518836  1  4995.11  49
Na23 	21409.2	0.0608108  1  4994.85  32
Al28 	26058.3	0.177245  1  4995.03  43
Na24 	22341.8	0.209738  1  4995.03  32
proton 	938.272	5.02026  1  4995.32  45
Mg25 	23268.0	1.94381  1  4995.32  50
Na23 	21409.2	0.334666  1  4995.42  41
N15 	13968.9	0.122528  1  4995.03  39
proton 	938.272	9.92635  1  4994.92  38
proton 	938.272	4.46377  1  4994.92  40
F19 	17692.3	1.77207  1  4994.92  45
Na23 	21409.2	0.600083  1  4995.05  35
Na23 	21409.2	0.132047  1  4995.15  49
Na24 	22341.8	0.212306  1  4995.34  38
N15 	13968.9	0.29622  1  4995  42
N16 	14906.0	0.293627  1  4994.95  38
proton 	938.272	1.94133  1  4995.17  40
B11 	10252.5	1.49234  1  4995.17  45
Ne20 	18617.7	1.29429  1  4995.1  50
Al28 	26058.3	0.184699  1  4995.09  33
proton 	938.272	1.17556  1  4994.99  40
Ne22 	20479.7	1.40307  1  4994.99  42
N16 	14906.0	0.285483  1  4995  48
Al27 	25126.5	0.23288  1  4995.16  42
Na24 	22341.8	0.195688  1  4995.15  40
proton 	938.272	1.24063  1  4995.23  45
C13 	12109.5	1.3257  1  4995.23  46
Mn53 	49301.8	0.0101244  1  4995.1  35
N14 	13040.2	0.864565  1  4995.24  45
proton 	938.272	39.8898  1  4995.15  38
Cr52 	48370.0	0.50656  1  4995.15  46
proton 	938.272	3.79527  1  4994.92  32
Ne21 	19550.5	0.170353  1  4994.92  36
Na24 	22341.8	0.205905  1  4995.1  38
proton 	938.272	2.02623  1  4995.04  38
Mg25 	23268.0	2.53843  1  4995.04  40
Na23 	21409.2	0.258242  1  4994.91  35
Na26 	24206.4	0.182804  1  4995.1  45
N14 	13040.2	0.845335  1  4995.34  49
