Mg24 	22335.8 	0.231369  1  4945.83  73
O16 	14895.1 	0.684812  1  3242.44  1831
O16 	14895.1 	0.619815  1  -334.487  5424
O16 	14895.1 	0.298151  1  1076.6  4008
O16 	14895.1 	0.644954  1  3929.13  1115
Mg24 	22335.8 	0.228932  1  4864.02  159
Mg24 	22335.8 	0.649973  1  426.401  4698
O16 	14895.1 	0.204218  1  -1914.28  7094
Mg24 	22335.8 	0.27913  1  3711.14  1349
O16 	14895.1 	0.211703  1  -2395.29  7788
proton 	938.272 	515.673  1  -3638.35  9024
proton 	938.272 	46.1911  1  -3638.35  9027
proton 	938.272 	4.27946  1  -3638.35  9030
proton 	938.272 	4.04489  1  -3638.35  9031
Ne20 	18617.7 	1.90343  1  -3638.35  9034
Si28 	26053.2 	0.188876  1  -861.582  6056
O16 	14895.1 	0.618042  1  -1848.83  7260
Si28 	26053.2 	0.293802  1  -2882.79  8149
Mg25 	23268 	0.642968  1  -2552.53  7831
O16 	14895.1 	0.279865  1  3231.87  1856
Mg24 	22335.8 	0.303719  1  4340.33  673
O16 	14895.1 	0.461701  1  -1475.59  6602
O16 	14895.1 	0.238227  1  2256.18  2943
O16 	14895.1 	0.248985  1  -1988.94  7322
O16 	14895.1 	0.195703  1  -1573.95  6765
Mg24 	22335.8 	0.185586  1  -4578.46  10303
proton 	938.272 	2.18904  1  -4935.47  10467
N14 	13040.2 	0.441963  1  -4935.47  10470
Si28 	26053.2 	0.236052  1  3343.9  1736
Mg26 	24196.5 	0.872126  1  -1597.72  6835
O16 	14895.1 	0.213851  1  975.445  4242
proton 	938.272 	204.269  1  -4910.45  10312
proton 	938.272 	204.214  1  -4910.45  10313
alpha 	3727.38 	8.15137  1  -4910.45  10317
Ne20 	18617.7 	0.474979  1  -4910.45  10318
O16 	14895.1 	0.894105  1  3574.27  1528
Mg24 	22335.8 	0.226095  1  -4756.6  10163
Si28 	26053.2 	0.1378  1  -2718.63  8215
O16 	14895.1 	0.221794  1  1023.41  4201
O16 	14895.1 	0.739034  1  -4066.51  9423
O16 	14895.1 	0.457245  1  -811.566  6147
O16 	14895.1 	1.13834  1  -2381.82  7783
O16 	14895.1 	0.243677  1  -2626.01  8074
Si28 	26053.2 	0.165543  1  3356.48  1721
O16 	14895.1 	0.317751  1  -2368.95  7763
proton 	938.272 	75.9063  1  1152.55  4019
proton 	938.272 	3.44203  1  1152.55  4020
Ne21 	19550.5 	0.165695  1  1152.55  4024
Mg24 	22335.8 	0.132419  1  -3803.08  9282
Mg24 	22335.8 	0.811221  1  417.891  4845
O16 	14895.1 	0.655603  1  -1898.39  7253
proton 	938.272 	994.813  1  2284.83  2866
proton 	938.272 	4.58938  1  2284.83  2868
C13 	12109.5 	0.524364  1  2284.83  2871
Fe56 	52089.8 	0.0857952  1  -4235.72  9749
O16 	14895.1 	0.190411  1  4533  510
Fe56 	52089.8 	0.076103  1  4665.69  364
O16 	14895.1 	0.273623  1  -4047.03  9526
O16 	14895.1 	0.318928  1  4382.44  656
O16 	14895.1 	0.328644  1  3192.67  1950
Mg24 	22335.8 	0.358221  1  300.009  4823
proton 	938.272 	4.26304  1  -1209.82  6600
Na23 	21409.2 	3.57649  1  -1209.82  6605
Mg24 	22335.8 	0.913626  1  3907.79  1143
O16 	14895.1 	0.259608  1  4132.62  892
Mg24 	22335.8 	0.182084  1  -413.081  5690
Mg24 	22335.8 	0.157484  1  1201.82  4004
O16 	14895.1 	0.336482  1  -1599.79  7086
O16 	14895.1 	0.525924  1  -1930.35  7228
O16 	14895.1 	0.308614  1  3095.65  2063
Si28 	26053.2 	0.159417  1  3063.55  2093
N14 	13040.2 	0.698347  1  4049.96  956
Mg24 	22335.8 	0.198515  1  1004.29  4154
O16 	14895.1 	0.368336  1  -2627.64  8028
Si28 	26053.2 	2.60053  1  3975.76  1050
Si28 	26053.2 	0.239129  1  -1562.02  6874
O16 	14895.1 	0.204283  1  4385.71  667
proton 	938.272 	2.73323  1  -2814.83  8413
Mg26 	24196.5 	0.222233  1  -2814.83  8416
proton 	938.272 	49.9759  1  -1002.74  6239
He3 	2808.39 	27.9134  1  -1002.74  6241
alpha 	3727.38 	4.60648  1  -1002.74  6243
alpha 	3727.38 	14.757  1  -1002.74  6244
O16 	14895.1 	0.200543  1  1818.63  3426
O16 	14895.1 	0.309898  1  -4142.6  9458
O16 	14895.1 	0.202508  1  -2715.67  8100
proton 	938.272 	62.3954  1  647.881  4555
proton 	938.272 	1.05507  1  647.881  4557
N14 	13040.2 	1.39856  1  647.881  4558
O16 	14895.1 	0.212202  1  846.738  4310
Mg25 	23268 	1.19628  1  3140.48  1900
O16 	14895.1 	0.281446  1  -871.739  6232
O16 	14895.1 	0.266728  1  -1160.6  6417
Si28 	26053.2 	0.154335  1  -4746.27  10103
Mg26 	24196.5 	0.15836  1  2043.42  3161
Si28 	26053.2 	0.225315  1  77.9361  5270
O16 	14895.1 	0.256298  1  -4317.35  9727
Mg25 	23268 	0.571567  1  -4475.85  9990
Fe56 	52089.8 	0.0788095  1  -4541.79  10138
Fe56 	52089.8 	0.0660516  1  4296.77  756
Si28 	26053.2 	0.169497  1  1357.39  3870
O16 	14895.1 	0.260311  1  1141.3  4061
O16 	14895.1 	0.189696  1  -2669.68  7856
proton 	938.272 	810.432  1  474.018  4772
proton 	938.272 	1.91827  1  474.018  4776
Mg24 	22335.8 	3.08242  1  474.018  4779
Si30 	27913.2 	0.287645  1  38.1739  5131
O16 	14895.1 	0.43654  1  -3176.47  8467
Si28 	26053.2 	0.243243  1  170.837  5187
O16 	14895.1 	0.316448  1  -2023  7487
O16 	14895.1 	0.577262  1  -463.367  5766
Si28 	26053.2 	0.114849  1  -2735.36  8190
O16 	14895.1 	0.47268  1  403.186  4830
Mg24 	22335.8 	0.132488  1  3434.09  1646
Si28 	26053.2 	0.199434  1  4874.18  124
proton 	938.272 	72.0043  1  -368.918  5611
proton 	938.272 	4.38821  1  -368.918  5612
Ne21 	19550.5 	2.7158  1  -368.918  5615
Si28 	26053.2 	0.185505  1  -4126.86  9501
Mg24 	22335.8 	0.240872  1  3729.88  1310
O16 	14895.1 	0.287866  1  2021.89  3138
Mg25 	23268 	0.29004  1  -4335.75  9924
proton 	938.272 	5.08432  1  252.062  4952
He3 	2808.39 	9.27874  1  252.062  4954
proton 	938.272 	0.778406  1  252.062  4955
alpha 	3727.38 	2.55544  1  252.062  4956
alpha 	3727.38 	1.42398  1  252.062  4957
Si28 	26053.2 	0.128504  1  -2139.37  7439
O16 	14895.1 	0.287471  1  4497.1  563
Mg24 	22335.8 	0.219523  1  332.699  4848
O16 	14895.1 	1.23202  1  -3521.86  8870
O16 	14895.1 	0.316088  1  2037.48  3098
Si28 	26053.2 	0.318981  1  -886.395  6311
Mg24 	22335.8 	0.155419  1  -551.69  5833
O16 	14895.1 	0.209814  1  -728.852  5983
O16 	14895.1 	0.365456  1  2781.79  2358
O16 	14895.1 	3.95498  1  -546.456  5882
O16 	14895.1 	0.793832  1  3943.05  1076
Mg24 	22335.8 	0.399044  1  2585.82  2539
O16 	14895.1 	0.317284  1  -89.1543  5337
Si28 	26053.2 	0.297463  1  -4834.47  10548
O16 	14895.1 	0.234774  1  660.553  4648
O16 	14895.1 	0.417662  1  2356.46  2724
Mg24 	22335.8 	1.26859  1  -2778  8132
O16 	14895.1 	0.27563  1  -3482.15  8845
Mg24 	22335.8 	0.127803  1  2516.57  2566
O16 	14895.1 	0.378116  1  -1232.88  6542
O16 	14895.1 	0.28339  1  4183.7  841
proton 	938.272 	10.3838  1  4721.58  260
C12 	11174.9 	4.92059  1  4721.58  264
O16 	14895.1 	0.398619  1  238.957  4917
O16 	14895.1 	0.610687  1  -461.907  5615
O16 	14895.1 	0.648689  1  -3158.21  8493
Mg24 	22335.8 	0.172609  1  -2433.42  7757
Mg24 	22335.8 	0.13148  1  -3973.14  9344
O16 	14895.1 	0.265274  1  2132.39  3138
Mg24 	22335.8 	0.142144  1  1179.77  4152
O16 	14895.1 	0.31944  1  -3942.98  9621
proton 	938.272 	4.41663  1  -621.79  5961
Mn53 	49301.8 	0.572524  1  -621.79  5963
Fe56 	52089.8 	0.191646  1  -17.6868  5268
O16 	14895.1 	0.44595  1  3059.54  2028
Fe56 	52089.8 	0.0801456  1  -2869.96  8249
O16 	14895.1 	0.196073  1  945.422  4133
proton 	938.272 	125.112  1  -3620.67  9065
proton 	938.272 	4.70698  1  -3620.67  9066
Mg25 	23268 	1.10363  1  -3620.67  9068
O16 	14895.1 	1.68737  1  -1889.18  7207
Fe57 	53021.7 	0.104884  1  -4502.32  9903
O16 	14895.1 	0.267553  1  -4290.35  9730
Si28 	26053.2 	0.22264  1  1780.28  3368
Mg24 	22335.8 	0.176432  1  -3845.89  9177
O16 	14895.1 	0.435152  1  4646.49  349
Si28 	26053.2 	0.389925  1  2799.16  2321
Fe56 	52089.8 	0.182231  1  -4535.21  9989
Si28 	26053.2 	0.201482  1  241.828  4941
Mg24 	22335.8 	0.14354  1  -1887.97  7064
O16 	14895.1 	0.581908  1  4268  741
O16 	14895.1 	0.287083  1  -3365.17  8685
O16 	14895.1 	0.265515  1  -242.408  5423
O16 	14895.1 	0.438925  1  -4787.78  10182
Si28 	26053.2 	0.236786  1  1377.27  3954
O16 	14895.1 	0.268934  1  905.367  4150
Mg24 	22335.8 	0.230981  1  2613.67  2469
Mg24 	22335.8 	0.148088  1  -184.305  5493
Si29 	26984.3 	0.123876  1  -2834.96  8229
O16 	14895.1 	1.6877  1  3842.97  1231
Fe54 	50231.2 	0.0811005  1  2004  3020
proton 	938.272 	87.6794  1  -66.6128  5255
proton 	938.272 	30.2226  1  -66.6128  5257
proton 	938.272 	18.7548  1  -66.6128  5258
alpha 	3727.38 	4.22439  1  -66.6128  5265
alpha 	3727.38 	5.26993  1  -66.6128  5266
Mg24 	22335.8 	0.322854  1  -1999.77  7137
